"task_type","item","subject","prob","metaprob","binary_outcome"
"Science","gr13","74",0.7,0.81,1
"Science","gr13","75",0.79,0.83,1
"Science","gr13","76",0.71,0.86,1
"Science","gr13","77",0.87,0.93,1
"Science","gr13","78",0.8,0.87,1
"Science","gr13","79",0.69,0.85,1
"Science","gr13","81",0,0,1
"Science","gr13","82",0.71,0.81,1
"Science","gr13","83",0.85,0.93,1
"Science","gr13","84",1,0.9,1
"Science","gr13","85",0.5,0.4,1
"Science","gr13","86",0.62,0.73,1
"Science","gr13","88",0.51,0.51,1
"Science","gr13","89",0.5,0.5,1
"Science","gr13","90",1,1,1
"Science","gr130","91",0.89,0.32,0
"Science","gr130","92",0.6,0.64,0
"Science","gr130","93",0.72,0.72,0
"Science","gr130","94",0.64,0.5,0
"Science","gr130","95",0.87,0.84,0
"Science","gr130","96",1,0.62,0
"Science","gr130","97",0.5,0.79,0
"Science","gr130","98",0.71,0.8,0
"Science","gr130","99",0.86,0.75,0
"Science","gr130","100",0.81,0.67,0
"Science","gr130","101",0.42,0.33,0
"Science","gr130","102",0.59,0.59,0
"Science","gr130","103",0.8,0.83,0
"Science","gr130","104",0.51,0.81,0
"Science","gr130","105",0.9,0.96,0
"Science","gr130","106",0.9,0.98,0
"Science","gr130","107",0.79,0.63,0
"Science","gr130","109",0.97,0.93,0
"Science","gr130","111",0.64,0.51,0
"Science","gr130","112",0.97,0.96,0
"Science","gr130","113",0.97,0.98,0
"Science","gr130","115",0.43,0.38,0
"Science","gr130","116",0.5,0.5,0
"Science","gr130","118",1,0.91,0
"Science","gr130","119",0.39,0.41,0
"Science","gr130","120",0.57,0.47,0
"Science","gr130","121",0.73,0.7,0
"Science","gr130","122",0.85,0.97,0
"Science","gr130","123",0.94,0.93,0
"Science","gr130","124",0.45,0.43,0
"Science","gr130","126",0.13,0.14,0
"Science","gr130","127",0.91,0.86,0
"Science","gr130","130",0.97,0.96,0
"Science","gr130","132",0.2,0.75,0
"Science","gr130","133",0.97,1,0
"Science","gr130","134",0.6,0.63,0
"Science","gr130","135",0.9,0.99,0
"Science","gr130","136",0.01,0.05,0
"Science","gr130","138",0.81,0.95,0
"Science","gr130","139",0.89,0.97,0
"Science","gr130","140",0.1,0.27,0
"Science","gr130","141",0.53,0.57,0
"Science","gr130","143",0.68,0.85,0
"Science","gr130","144",0.94,0.92,0
"Science","gr130","145",1,1,0
"Science","gr130","146",0.99,0.94,0
"Science","gr130","147",0.51,0.51,0
"Science","gr130","148",0.46,0.1,0
"Science","gr130","149",0.5,0.5,0
"Science","gr130","150",0.73,0.71,0
"Science","gr130","152",0.48,0.48,0
"Science","gr130","153",0.7,0.8,0
"Science","gr130","154",1,0.23,0
"Science","gr130","155",0.32,0.3,0
"Science","gr130","157",0.46,0.47,0
"Science","gr130","158",0.5,0.5,0
"Science","gr130","159",0.64,0.8,0
"Science","gr130","160",0.58,0.45,0
"Science","gr130","161",0.25,0.25,0
"Science","gr130","162",0.36,0.66,0
"Science","gr130","164",0.52,0.51,0
"Science","gr130","165",0.02,0,0
"Science","gr130","166",0.54,0.51,0
"Science","gr130","167",0.37,0.7,0
"Science","gr130","168",0.99,0.88,0
"Science","gr130","169",0.88,0.87,0
"Science","gr130","171",0.56,0.57,0
"Science","gr130","172",0.39,0.59,0
"Science","gr130","173",0.91,0.66,0
"Science","gr130","174",1,1,0
"Science","gr130","175",0.87,0.83,0
"Science","gr130","176",0.78,0.71,0
"Science","gr130","177",0.34,0.26,0
"Science","gr130","178",0.1,0.2,0
"Science","gr130","179",0.54,0.48,0
"Science","gr131","91",0.16,0.83,0
"Science","gr131","92",0.84,0.79,0
"Science","gr131","93",0.67,0.67,0
"Science","gr131","94",0.66,0.56,0
"Science","gr131","95",0.24,0.25,0
"Science","gr131","96",0,0.55,0
"Science","gr131","97",0.75,0.88,0
"Science","gr131","98",0.86,0.7,0
"Science","gr131","99",0.75,0.83,0
"Science","gr131","100",0.9,0.82,0
"Science","gr131","101",0.42,0.33,0
"Science","gr131","102",0.92,0.86,0
"Science","gr131","103",0.83,0.78,0
"Science","gr131","104",0.8,0.81,0
"Science","gr131","105",0.89,0.88,0
"Science","gr131","106",0.91,1,0
"Science","gr131","107",0.7,0.78,0
"Science","gr131","108",0.84,0.99,0
"Science","gr131","110",0.8,0.5,0
"Science","gr131","112",0.96,0.99,0
"Science","gr131","113",0.95,0.98,0
"Science","gr131","115",0.02,0.06,0
"Science","gr131","116",0.6,0.6,0
"Science","gr131","117",0.77,0.69,0
"Science","gr131","118",0.91,1,0
"Science","gr131","119",0.72,0.57,0
"Science","gr131","120",0.58,0.45,0
"Science","gr131","121",0.67,0.77,0
"Science","gr131","122",0.88,0.95,0
"Science","gr131","123",1,0.96,0
"Science","gr131","124",0.91,0.93,0
"Science","gr131","125",0.9,0.84,0
"Science","gr131","126",0.99,0.99,0
"Science","gr131","127",0.78,0.8,0
"Science","gr131","128",0.72,0.68,0
"Science","gr131","129",0.9,0.93,0
"Science","gr131","130",0.96,0.95,0
"Science","gr131","131",0,0.1,0
"Science","gr131","132",0.5,0.05,0
"Science","gr131","133",0.94,0.91,0
"Science","gr131","134",0.41,0.37,0
"Science","gr131","135",0.99,0.86,0
"Science","gr131","136",1,0.78,0
"Science","gr131","137",0.67,0.55,0
"Science","gr131","138",0.84,0.8,0
"Science","gr131","139",0.89,0.97,0
"Science","gr131","140",0,0.65,0
"Science","gr131","142",0.91,0.8,0
"Science","gr131","144",0.88,0.9,0
"Science","gr131","145",1,1,0
"Science","gr131","146",0.95,1,0
"Science","gr131","147",0.74,0.48,0
"Science","gr131","148",0,0.66,0
"Science","gr131","149",0.89,0.75,0
"Science","gr131","150",0.95,0.76,0
"Science","gr131","151",0.7,0.81,0
"Science","gr131","152",0.6,0.51,0
"Science","gr131","153",0.75,0.84,0
"Science","gr131","154",0.19,0.69,0
"Science","gr131","155",0.8,0.84,0
"Science","gr131","156",0.95,0.98,0
"Science","gr131","157",0.56,0.58,0
"Science","gr131","158",0.5,0.5,0
"Science","gr131","159",0.58,0.59,0
"Science","gr131","160",0.55,0.39,0
"Science","gr131","161",0.84,0.92,0
"Science","gr131","163",0.67,0.67,0
"Science","gr131","164",0.51,0.51,0
"Science","gr131","165",1,1,0
"Science","gr131","166",0.51,0.52,0
"Science","gr131","167",0.7,0.69,0
"Science","gr131","168",0.89,1,0
"Science","gr131","169",0.85,0.83,0
"Science","gr131","170",0.55,0.52,0
"Science","gr131","171",0.96,0.87,0
"Science","gr131","172",0.88,0.44,0
"Science","gr131","174",1,1,0
"Science","gr131","175",0.84,0.79,0
"Science","gr131","176",0.88,0.82,0
"Science","gr131","177",0.31,0.26,0
"Science","gr131","178",0.2,0.3,0
"Science","gr131","179",0.64,0.65,0
"Science","gr132","91",0.22,0.72,1
"Science","gr132","92",0.23,0.77,1
"Science","gr132","93",0.68,0.67,1
"Science","gr132","94",0.5,0.28,1
"Science","gr132","95",0.84,0.9,1
"Science","gr132","96",1,0.53,1
"Science","gr132","97",0.5,0.79,1
"Science","gr132","98",0.27,0.14,1
"Science","gr132","100",0.5,0.71,1
"Science","gr132","101",0.41,0.36,1
"Science","gr132","102",0.29,0.45,1
"Science","gr132","103",0.78,0.65,1
"Science","gr132","104",0.5,0.83,1
"Science","gr132","105",0.94,0.95,1
"Science","gr132","106",0.87,0.99,1
"Science","gr132","107",0.62,0.74,1
"Science","gr132","109",0.95,0.93,1
"Science","gr132","110",0.5,0.5,1
"Science","gr132","111",0.63,0.69,1
"Science","gr132","112",0.94,0.99,1
"Science","gr132","113",0.97,0.93,1
"Science","gr132","115",0.09,0.25,1
"Science","gr132","116",0.7,0.6,1
"Science","gr132","117",0.65,0.62,1
"Science","gr132","119",0.31,0.39,1
"Science","gr132","120",0.63,0.46,1
"Science","gr132","123",0.96,1,1
"Science","gr132","124",0.91,0.92,1
"Science","gr132","125",0.97,0.87,1
"Science","gr132","126",1,0.99,1
"Science","gr132","127",0.81,0.92,1
"Science","gr132","129",0.91,0.92,1
"Science","gr132","130",0.9,0.96,1
"Science","gr132","131",0.51,0.51,1
"Science","gr132","132",0.5,0.1,1
"Science","gr132","133",0.97,0.99,1
"Science","gr132","134",0.66,0.7,1
"Science","gr132","135",1,0.86,1
"Science","gr132","136",0,0.22,1
"Science","gr132","137",0.35,0.44,1
"Science","gr132","138",0.85,0.78,1
"Science","gr132","139",0.81,0.88,1
"Science","gr132","140",0,0.37,1
"Science","gr132","141",0.68,0.67,1
"Science","gr132","143",0.85,0.75,1
"Science","gr132","144",0.14,0.11,1
"Science","gr132","145",0,1,1
"Science","gr132","146",0.99,0.94,1
"Science","gr132","147",0.73,0.51,1
"Science","gr132","148",0.28,0.4,1
"Science","gr132","149",0.04,0.16,1
"Science","gr132","151",0.69,0.83,1
"Science","gr132","152",0,0.03,1
"Science","gr132","154",0,0.62,1
"Science","gr132","155",0.71,0.73,1
"Science","gr132","157",0.48,0.48,1
"Science","gr132","158",0.5,0.5,1
"Science","gr132","160",0.43,0.57,1
"Science","gr132","161",0.33,0.33,1
"Science","gr132","162",0.7,0.63,1
"Science","gr132","163",0.65,0.69,1
"Science","gr132","164",0.51,0.51,1
"Science","gr132","165",1,0.88,1
"Science","gr132","166",0.51,0.69,1
"Science","gr132","167",0.64,0.67,1
"Science","gr132","169",0.81,0.76,1
"Science","gr132","170",0.59,0.57,1
"Science","gr132","171",0.89,0.7,1
"Science","gr132","172",0.2,0.52,1
"Science","gr132","173",0.88,0.77,1
"Science","gr132","174",0.5,0.83,1
"Science","gr132","175",0.92,0.85,1
"Science","gr132","176",0.47,0.46,1
"Science","gr132","177",0.66,0.84,1
"Science","gr132","178",0.5,0.4,1
"Science","gr132","179",0.48,0.48,1
"Science","gr133","91",0.95,0.95,1
"Science","gr133","92",1,0.9,1
"Science","gr133","94",0.99,0.99,1
"Science","gr133","95",0.9,0.89,1
"Science","gr133","96",1,0.85,1
"Science","gr133","97",1,0.92,1
"Science","gr133","98",0.71,0.71,1
"Science","gr133","99",0.79,0.76,1
"Science","gr133","100",1,1,1
"Science","gr133","101",0.31,0.38,1
"Science","gr133","102",1,1,1
"Science","gr133","103",0.81,0.8,1
"Science","gr133","104",0.98,0.82,1
"Science","gr133","105",0.95,0.96,1
"Science","gr133","106",1,0.93,1
"Science","gr133","107",0.63,0.65,1
"Science","gr133","110",0.95,0.85,1
"Science","gr133","112",0.91,1,1
"Science","gr133","113",0.96,0.96,1
"Science","gr133","115",1,0.91,1
"Science","gr133","116",0.8,0.7,1
"Science","gr133","117",0.63,0.68,1
"Science","gr133","118",0.9,0.99,1
"Science","gr133","119",0.72,0.6,1
"Science","gr133","120",0.7,0.42,1
"Science","gr133","121",0.72,0.68,1
"Science","gr133","122",0.85,0.98,1
"Science","gr133","123",0.93,0.97,1
"Science","gr133","124",0.4,0.39,1
"Science","gr133","125",0.94,1,1
"Science","gr133","126",0.99,1,1
"Science","gr133","127",0.8,0.9,1
"Science","gr133","128",0.64,0.65,1
"Science","gr133","129",0.9,0.95,1
"Science","gr133","130",0.95,0.93,1
"Science","gr133","131",1,0.92,1
"Science","gr133","132",0.9,0.1,1
"Science","gr133","133",0.97,0.97,1
"Science","gr133","134",0.76,0.81,1
"Science","gr133","135",0.9,0.92,1
"Science","gr133","136",1,0.87,1
"Science","gr133","137",0.92,0.71,1
"Science","gr133","138",0.77,0.85,1
"Science","gr133","139",0.89,0.96,1
"Science","gr133","140",0.88,0.9,1
"Science","gr133","141",0.61,0.81,1
"Science","gr133","142",0.75,0.89,1
"Science","gr133","144",0.88,0.78,1
"Science","gr133","145",1,1,1
"Science","gr133","146",0.99,0.95,1
"Science","gr133","148",1,0.92,1
"Science","gr133","149",0.98,0.9,1
"Science","gr133","150",1,0.87,1
"Science","gr133","151",0.77,0.79,1
"Science","gr133","153",0.78,0.87,1
"Science","gr133","154",1,0.41,1
"Science","gr133","155",1,0.9,1
"Science","gr133","157",0.64,0.71,1
"Science","gr133","158",0.6,0.6,1
"Science","gr133","159",0.67,0.41,1
"Science","gr133","160",0.74,0.67,1
"Science","gr133","161",0.82,0.81,1
"Science","gr133","162",0.82,0.76,1
"Science","gr133","163",0.51,0.61,1
"Science","gr133","165",0.99,0.97,1
"Science","gr133","166",0.72,0.79,1
"Science","gr133","167",0.41,0.57,1
"Science","gr133","170",0.59,0.57,1
"Science","gr133","171",0.98,0.94,1
"Science","gr133","172",1,0.68,1
"Science","gr133","173",0.73,0.39,1
"Science","gr133","174",1,1,1
"Science","gr133","175",0.93,0.85,1
"Science","gr133","176",0.88,0.84,1
"Science","gr133","177",0.83,0.79,1
"Science","gr133","178",0.9,0.85,1
"Science","gr133","179",1,1,1
"Science","gr134","91",0.07,0.87,0
"Science","gr134","92",0.08,0.69,0
"Science","gr134","94",0.43,0.58,0
"Science","gr134","95",0.89,0.92,0
"Science","gr134","96",0,0.22,0
"Science","gr134","97",0.2,0.66,0
"Science","gr134","98",0.16,0.11,0
"Science","gr134","99",0.89,0.78,0
"Science","gr134","100",0,0,0
"Science","gr134","101",0.87,0.77,0
"Science","gr134","102",0.82,0.62,0
"Science","gr134","103",0.81,0.81,0
"Science","gr134","104",0.6,0.7,0
"Science","gr134","105",0.32,0.35,0
"Science","gr134","106",0.9,0.96,0
"Science","gr134","107",0.56,0.56,0
"Science","gr134","109",0.97,0.93,0
"Science","gr134","111",0.62,0.51,0
"Science","gr134","113",0.95,0.96,0
"Science","gr134","115",0,0.05,0
"Science","gr134","116",0.9,0.8,0
"Science","gr134","117",0.66,0.58,0
"Science","gr134","118",1,0.92,0
"Science","gr134","119",0.76,0.72,0
"Science","gr134","120",0.69,0.24,0
"Science","gr134","121",0.7,0.67,0
"Science","gr134","122",0.81,0.96,0
"Science","gr134","124",0.39,0.38,0
"Science","gr134","125",0.94,0.99,0
"Science","gr134","126",0.08,0.1,0
"Science","gr134","129",0.89,0.94,0
"Science","gr134","130",0.94,0.97,0
"Science","gr134","131",0.96,0.91,0
"Science","gr134","132",0,0,0
"Science","gr134","133",0.93,0.97,0
"Science","gr134","134",0.74,0.66,0
"Science","gr134","135",0.39,0.39,0
"Science","gr134","136",0,0.06,0
"Science","gr134","137",0.2,0.35,0
"Science","gr134","138",0.75,0.84,0
"Science","gr134","139",0.83,0.91,0
"Science","gr134","140",0,0.09,0
"Science","gr134","142",0.77,0.88,0
"Science","gr134","143",0.66,0.84,0
"Science","gr134","144",0.88,0.91,0
"Science","gr134","145",1,1,0
"Science","gr134","146",0.92,0.98,0
"Science","gr134","148",0,0.07,0
"Science","gr134","149",0.01,0.03,0
"Science","gr134","150",0.21,0.3,0
"Science","gr134","151",0.67,0.82,0
"Science","gr134","152",0.64,0.69,0
"Science","gr134","153",0.81,0.85,0
"Science","gr134","154",0.83,0.33,0
"Science","gr134","156",0.95,0.96,0
"Science","gr134","157",0.44,0.44,0
"Science","gr134","158",0.25,0.25,0
"Science","gr134","160",0,0.31,0
"Science","gr134","161",0.82,0.81,0
"Science","gr134","163",0.29,0.39,0
"Science","gr134","165",1,0.93,0
"Science","gr134","166",0.12,0.23,0
"Science","gr134","167",0.72,0.73,0
"Science","gr134","168",0.85,0.98,0
"Science","gr134","169",0.86,0.82,0
"Science","gr134","170",0.54,0.57,0
"Science","gr134","171",0.97,0.98,0
"Science","gr134","172",0,0.52,0
"Science","gr134","174",1,0.99,0
"Science","gr134","175",0.89,0.81,0
"Science","gr134","176",0.83,0.82,0
"Science","gr134","177",0.29,0.27,0
"Science","gr134","178",0.1,0.1,0
"Science","gr134","179",0.07,0.18,0
"Science","gr135","91",0.86,0.84,1
"Science","gr135","92",0.93,0.93,1
"Science","gr135","93",0.59,0.71,1
"Science","gr135","94",0.81,0.57,1
"Science","gr135","95",0.93,0.9,1
"Science","gr135","96",1,0.79,1
"Science","gr135","97",1,0.93,1
"Science","gr135","98",0.7,0.74,1
"Science","gr135","99",0.76,0.78,1
"Science","gr135","100",1,1,1
"Science","gr135","101",0.24,0.35,1
"Science","gr135","102",1,0.92,1
"Science","gr135","103",0.51,0.51,1
"Science","gr135","104",0.8,0.8,1
"Science","gr135","105",0.96,0.96,1
"Science","gr135","106",0.85,1,1
"Science","gr135","108",1,0.93,1
"Science","gr135","109",0.96,0.92,1
"Science","gr135","110",1,0.9,1
"Science","gr135","111",0.51,0.36,1
"Science","gr135","112",0.95,0.97,1
"Science","gr135","113",0.95,0.97,1
"Science","gr135","115",1,0.93,1
"Science","gr135","116",0.9,0.7,1
"Science","gr135","117",0.8,0.7,1
"Science","gr135","118",0.98,0.94,1
"Science","gr135","120",0.79,0.43,1
"Science","gr135","121",0.7,0.76,1
"Science","gr135","122",0.8,0.96,1
"Science","gr135","123",0.97,1,1
"Science","gr135","124",0.88,0.86,1
"Science","gr135","125",1,0.94,1
"Science","gr135","126",1,0.99,1
"Science","gr135","127",0.82,0.76,1
"Science","gr135","128",0.69,0.53,1
"Science","gr135","129",0.93,0.92,1
"Science","gr135","130",0.92,0.99,1
"Science","gr135","131",0.98,0.95,1
"Science","gr135","132",1,0.85,1
"Science","gr135","133",0.96,0.96,1
"Science","gr135","134",0.21,0.28,1
"Science","gr135","135",0.79,0.93,1
"Science","gr135","136",1,0.77,1
"Science","gr135","137",0.86,0.66,1
"Science","gr135","138",0.92,0.84,1
"Science","gr135","139",0.87,0.95,1
"Science","gr135","140",1,0.9,1
"Science","gr135","141",0.82,0.72,1
"Science","gr135","142",0.73,0.88,1
"Science","gr135","143",0.67,0.77,1
"Science","gr135","144",0.14,0.14,1
"Science","gr135","145",1,1,1
"Science","gr135","147",0.51,0.61,1
"Science","gr135","148",1,1,1
"Science","gr135","149",0.98,0.89,1
"Science","gr135","150",0.88,0.8,1
"Science","gr135","151",0.9,0.74,1
"Science","gr135","152",0.97,0.88,1
"Science","gr135","153",0.85,0.81,1
"Science","gr135","154",1,0.61,1
"Science","gr135","155",0.83,0.83,1
"Science","gr135","156",0.98,0.99,1
"Science","gr135","157",0.63,0.6,1
"Science","gr135","158",1,1,1
"Science","gr135","160",0.63,0.61,1
"Science","gr135","161",1,1,1
"Science","gr135","163",0.73,0.37,1
"Science","gr135","164",0.51,0.51,1
"Science","gr135","165",1,1,1
"Science","gr135","166",0.65,0.82,1
"Science","gr135","167",0.7,0.72,1
"Science","gr135","168",0.95,1,1
"Science","gr135","169",0.77,0.8,1
"Science","gr135","170",0.54,0.58,1
"Science","gr135","171",0.86,0.95,1
"Science","gr135","172",0.8,0.54,1
"Science","gr135","174",1,0.81,1
"Science","gr135","175",0.84,0.77,1
"Science","gr135","176",0.56,0.6,1
"Science","gr135","177",0.65,0.91,1
"Science","gr135","178",0.85,0.9,1
"Science","gr135","179",0.93,0.75,1
"Science","gr136","91",1,0.88,1
"Science","gr136","92",0.96,0.97,1
"Science","gr136","93",0.64,0.67,1
"Science","gr136","94",1,1,1
"Science","gr136","95",0.92,0.94,1
"Science","gr136","96",1,1,1
"Science","gr136","97",1,1,1
"Science","gr136","98",0.88,0.76,1
"Science","gr136","99",0.81,0.73,1
"Science","gr136","100",1,1,1
"Science","gr136","101",0.33,0.41,1
"Science","gr136","102",1,1,1
"Science","gr136","103",1,0.99,1
"Science","gr136","104",1,1,1
"Science","gr136","105",0.97,0.97,1
"Science","gr136","106",0.92,0.99,1
"Science","gr136","108",1,0.93,1
"Science","gr136","109",0.9,0.93,1
"Science","gr136","110",1,0.95,1
"Science","gr136","112",0.94,0.99,1
"Science","gr136","113",0.94,0.95,1
"Science","gr136","115",1,1,1
"Science","gr136","116",1,0.95,1
"Science","gr136","117",0.69,0.64,1
"Science","gr136","118",0.89,0.95,1
"Science","gr136","119",0.56,0.67,1
"Science","gr136","120",0.73,0.44,1
"Science","gr136","121",0.76,0.7,1
"Science","gr136","122",0.84,0.97,1
"Science","gr136","123",0.97,1,1
"Science","gr136","124",0.92,0.92,1
"Science","gr136","125",0.94,0.91,1
"Science","gr136","126",0.07,0.1,1
"Science","gr136","128",0.68,0.63,1
"Science","gr136","129",0.91,0.89,1
"Science","gr136","130",0.93,0.95,1
"Science","gr136","131",1,1,1
"Science","gr136","132",1,0.75,1
"Science","gr136","133",0.93,0.98,1
"Science","gr136","134",0.94,0.94,1
"Science","gr136","135",1,0.89,1
"Science","gr136","136",1,1,1
"Science","gr136","137",0.71,0.53,1
"Science","gr136","138",0.28,0.21,1
"Science","gr136","139",0.82,0.89,1
"Science","gr136","140",1,0.88,1
"Science","gr136","141",0.63,0.79,1
"Science","gr136","142",0.74,0.89,1
"Science","gr136","143",0.89,0.76,1
"Science","gr136","144",0.92,0.93,1
"Science","gr136","145",1,1,1
"Science","gr136","146",1,0.92,1
"Science","gr136","147",0.61,0.45,1
"Science","gr136","148",1,1,1
"Science","gr136","149",1,0.99,1
"Science","gr136","150",1,0.88,1
"Science","gr136","151",0.88,0.75,1
"Science","gr136","152",1,0.98,1
"Science","gr136","153",0.86,0.8,1
"Science","gr136","154",1,0.75,1
"Science","gr136","155",1,1,1
"Science","gr136","156",0.94,0.96,1
"Science","gr136","157",0.89,0.88,1
"Science","gr136","158",1,1,1
"Science","gr136","159",1,1,1
"Science","gr136","160",1,0.78,1
"Science","gr136","161",0.36,0.28,1
"Science","gr136","162",0.72,0.86,1
"Science","gr136","163",0.93,0.73,1
"Science","gr136","164",0.67,0.72,1
"Science","gr136","165",0.95,1,1
"Science","gr136","166",0.62,0.7,1
"Science","gr136","167",0.65,0.73,1
"Science","gr136","168",0.99,0.86,1
"Science","gr136","169",1,1,1
"Science","gr136","170",0.56,0.57,1
"Science","gr136","171",1,0.96,1
"Science","gr136","172",1,0.74,1
"Science","gr136","174",1,1,1
"Science","gr136","175",0.9,0.83,1
"Science","gr136","176",0.93,0.85,1
"Science","gr136","177",0.27,0.2,1
"Science","gr136","178",1,0.95,1
"Science","gr136","179",1,1,1
"Science","gr137","92",0.87,0.9,0
"Science","gr137","95",0.33,0.28,0
"Science","gr137","96",0.58,0.55,0
"Science","gr137","97",0.1,0.66,0
"Science","gr137","98",0.82,0.73,0
"Science","gr137","99",0.89,0.78,0
"Science","gr137","100",0,0.03,0
"Science","gr137","101",0.64,0.81,0
"Science","gr137","102",0.57,0.91,0
"Science","gr137","105",0.99,0.98,0
"Science","gr137","106",0.93,1,0
"Science","gr137","110",0,0.05,0
"Science","gr137","111",0.62,0.53,0
"Science","gr137","112",0.94,1,0
"Science","gr137","113",0.95,0.97,0
