SubjectID,Condition,ConditionName,minutes,chosen,subCondition,weight,proportion,numShared,numPrivate,C1SharedSum,C1PrivateSum,theta1,C2SharedSum,C2PrivateSum,theta2,C3SharedSum,C3PrivateSum,theta3,C4SharedSum,C4PrivateSum,theta4,C5SharedSum,C5PrivateSum,theta5,C6SharedSum,C6PrivateSum,theta6,C7SharedSum,C7PrivateSum,theta7,C8SharedSum,C8PrivateSum,theta8,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,type,Quiz1,Quiz2,age,female,device,f1,g1,f2,g2,f3,g3,f4,g4,f5,g5,f6,g6,f7,g7,f8,g8
301,1,Symmetric,17.87,567,3,0.75,1,3,9,0,2,0.13173,0,0,0.17275,3,5,0.69246,2,3,0.20108,2,5,0.61045,1,6,0.63444,0,5,0.51512,1,3,0.31172,3,6,7,8,4,2,5,1,S,5,5,41,0,1,11,12,0,0,76,100,44,83,60,77,60,65,20,45,33,35
302,1,Symmetric,20.42,568,3,0.75,1,3,9,0,1,0.13173,0,1,0.17275,3,7,0.69246,2,1,0.20108,2,3,0.61045,1,5,0.63444,0,4,0.51512,1,3,0.31172,6,8,7,5,2,3,4,1,S,5,2,20,0,4,7,8,7,7,85,83,12,12,40,38,55,50,28,27,33,33
303,1,Symmetric,6.15,568,3,0.75,1,3,9,0,1,0.13173,0,1,0.17275,3,7,0.69246,2,1,0.20108,2,3,0.61045,1,5,0.63444,0,4,0.51512,1,3,0.31172,5,1,2,8,7,4,6,3,S,5,2,26,1,2,7,7,7,13,92,92,21,25,25,24,50,50,17,15,12,12
304,1,Symmetric,9.67,569,3,0.75,1,3,9,0,1,0.13173,0,1,0.17275,3,7,0.69246,2,1,0.20108,2,6,0.61045,1,6,0.63444,0,4,0.51512,1,4,0.31172,8,6,5,3,1,2,7,4,S,5,2,40,1,1,8,5,8,5,83,90,25,65,67,75,60,50,33,15,41,38
305,1,Symmetric,16.43,569,3,0.75,1,3,9,0,1,0.13173,0,1,0.17275,3,7,0.69246,2,1,0.20108,2,6,0.61045,1,6,0.63444,0,4,0.51512,1,4,0.31172,1,2,3,7,8,6,4,5,S,5,2,23,0,1,9,8,8,8,83,83,25,25,67,67,58,58,33,33,42,42
306,1,Symmetric,8.25,570,3,0.75,1,3,9,0,1,0.13173,0,1,0.17275,3,4,0.69246,2,2,0.20108,2,5,0.61045,1,5,0.63444,0,6,0.51512,1,2,0.31172,5,1,3,8,7,4,2,6,S,5,2,63,1,2,7,9,9,10,60,67,33,38,58,66,57,63,48,57,22,28
307,1,Symmetric,8.78,570,3,0.75,1,3,9,0,1,0.13173,0,1,0.17275,3,4,0.69246,2,2,0.20108,2,5,0.61045,1,5,0.63444,0,6,0.51512,1,2,0.31172,1,4,5,2,3,8,7,6,S,5,2,20,1,2,3,5,2,1,56,99,75,66,59,65,50,30,50,1,25,32
308,1,Symmetric,5.68,571,3,0.75,1,3,9,0,0,0.13173,0,0,0.17275,3,6,0.69246,2,1,0.20108,2,5,0.61045,1,8,0.63444,0,5,0.51512,1,2,0.31172,1,2,5,4,6,3,7,8,S,5,2,23,0,2,15,10,20,10,70,60,40,25,55,65,60,70,53,41,35,30
309,1,Symmetric,12.13,572,3,0.75,1,3,9,0,1,0.13173,0,2,0.17275,3,7,0.69246,2,1,0.20108,2,5,0.61045,1,3,0.63444,0,5,0.51512,1,1,0.31172,7,5,1,4,3,8,2,6,S,5,2,56,1,1,5,5,10,10,85,80,15,20,55,60,35,40,45,40,10,10
310,1,Symmetric,8.6,572,3,0.75,1,3,9,0,1,0.13173,0,2,0.17275,3,7,0.69246,2,1,0.20108,2,5,0.61045,1,3,0.63444,0,5,0.51512,1,1,0.31172,4,6,5,1,8,2,3,7,S,5,2,25,1,1,5,4,4,5,92,95,24,70,60,70,38,65,42,5,3,15
311,1,Symmetric,8.47,573,3,0.75,1,3,9,0,2,0.13173,0,2,0.17275,3,8,0.69246,2,2,0.20108,2,5,0.61045,1,5,0.63444,0,5,0.51512,1,4,0.31172,6,8,5,4,1,7,3,2,S,5,2,20,1,1,6,10,35,30,95,90,30,35,80,75,50,55,45,35,45,30
312,1,Symmetric,11.85,573,3,0.75,1,3,9,0,2,0.13173,0,2,0.17275,3,8,0.69246,2,2,0.20108,2,5,0.61045,1,5,0.63444,0,5,0.51512,1,4,0.31172,8,5,7,4,3,1,2,6,S,5,2,28,0,1,17,10,16,10,95,90,33,66,58,66,50,33,40,10,40,33
313,1,Symmetric,6.52,574,3,0.75,1,3,9,0,1,0.13173,0,1,0.17275,3,6,0.69246,2,1,0.20108,2,6,0.61045,1,7,0.63444,0,3,0.51512,1,3,0.31172,6,2,5,3,1,4,8,7,S,5,2,26,0,1,6,5,6,3,78,84,24,36,66,65,66,25,24,12,34,34
314,1,Symmetric,6.72,575,3,0.75,1,3,9,0,1,0.13173,0,1,0.17275,3,8,0.69246,2,2,0.20108,2,6,0.61045,1,5,0.63444,0,4,0.51512,1,0,0.31172,2,7,1,6,3,8,5,4,S,5,3,27,1,2,9,19,14,20,90,80,29,33,85,81,65,59,30,35,18,21
315,1,Symmetric,6.12,575,3,0.75,1,3,9,0,1,0.13173,0,1,0.17275,3,8,0.69246,2,2,0.20108,2,6,0.61045,1,5,0.63444,0,4,0.51512,1,0,0.31172,6,2,4,3,8,7,5,1,S,5,2,25,1,1,5,12,5,10,92,85,25,18,80,85,50,50,33,25,5,12
316,1,Symmetric,4.97,576,3,0.75,1,3,9,0,1,0.13173,0,2,0.17275,3,5,0.69246,2,0,0.20108,2,6,0.61045,1,5,0.63444,0,3,0.51512,1,2,0.31172,3,8,1,6,4,2,5,7,S,5,2,36,0,2,50,50,50,50,61,50,50,30,50,50,62,50,50,50,50,40
317,1,Symmetric,18.78,576,3,0.75,1,3,9,0,1,0.13173,0,2,0.17275,3,5,0.69246,2,0,0.20108,2,6,0.61045,1,5,0.63444,0,3,0.51512,1,2,0.31172,1,8,3,5,6,7,2,4,S,5,5,39,1,1,9,8,16,6,65,94,16,66,64,68,50,33,25,7,25,9
318,1,Symmetric,7.85,578,3,0.75,1,3,9,0,1,0.13173,0,5,0.17275,3,6,0.69246,2,3,0.20108,2,7,0.61045,1,6,0.63444,0,6,0.51512,1,2,0.31172,6,3,7,4,1,5,2,8,S,5,2,29,1,1,8,5,42,45,75,80,42,45,75,70,58,50,50,45,25,32
319,1,Symmetric,12.67,578,3,0.75,1,3,9,0,1,0.13173,0,5,0.17275,3,6,0.69246,2,3,0.20108,2,7,0.61045,1,6,0.63444,0,6,0.51512,1,2,0.31172,7,2,4,8,3,5,6,1,S,5,2,51,0,2,8,5,42,22,75,88,41,55,75,71,58,63,50,25,75,71
320,1,Symmetric,12.52,580,3,0.75,1,3,9,0,0,0.13173,0,1,0.17275,3,6,0.69246,2,1,0.20108,2,4,0.61045,1,2,0.63444,0,4,0.51512,1,4,0.31172,5,8,4,7,1,6,3,2,S,5,2,25,0,2,10,1,8,10,75,65,25,20,50,40,25,10,33,20,42,40
321,1,Symmetric,18.83,581,3,0.75,1,3,9,0,0,0.13173,0,3,0.17275,3,7,0.69246,2,1,0.20108,2,4,0.61045,1,5,0.63444,0,5,0.51512,1,5,0.31172,3,1,2,5,4,7,6,8,S,5,2,44,0,1,0,0,25,33,80,90,46,83,40,75,50,44,36,25,50,43
322,1,Symmetric,10.88,582,3,0.75,1,3,9,0,1,0.13173,0,3,0.17275,3,4,0.69246,2,1,0.20108,2,6,0.61045,1,6,0.63444,0,2,0.51512,1,4,0.31172,4,6,3,1,8,7,5,2,S,5,2,58,1,2,5,3,25,15,60,65,25,50,80,75,70,50,3,3,40,45
323,1,Symmetric,12.67,582,3,0.75,1,3,9,0,1,0.13173,0,3,0.17275,3,4,0.69246,2,1,0.20108,2,6,0.61045,1,6,0.63444,0,2,0.51512,1,4,0.31172,5,1,7,8,6,3,4,2,S,5,2,27,1,2,8,8,25,28,58,70,25,42,67,64,58,52,16,11,34,29
324,1,Symmetric,9.05,583,3,0.75,1,3,9,0,1,0.13173,0,3,0.17275,3,7,0.69246,2,3,0.20108,2,5,0.61045,1,6,0.63444,0,5,0.51512,1,4,0.31172,8,1,4,6,3,7,5,2,S,5,2,32,0,1,7,5,25,30,80,90,40,45,60,60,55,45,40,35,45,40
325,1,Symmetric,9.52,584,3,0.75,1,3,9,0,2,0.13173,0,2,0.17275,3,7,0.69246,2,2,0.20108,2,5,0.61045,1,8,0.63444,0,3,0.51512,1,1,0.31172,3,7,6,5,8,1,4,2,S,5,2,27,0,1,10,14,10,5,85,90,30,35,55,50,85,90,25,30,10,7
326,1,Symmetric,24.1,584,3,0.75,1,3,9,0,2,0.13173,0,2,0.17275,3,7,0.69246,2,2,0.20108,2,5,0.61045,1,8,0.63444,0,3,0.51512,1,1,0.31172,6,2,7,5,1,3,4,8,S,5,2,23,0,2,5,10,10,5,90,90,33,33,60,60,75,40,25,20,15,33
327,1,Symmetric,9.23,585,3,0.75,1,3,9,0,1,0.13173,0,2,0.17275,3,7,0.69246,2,3,0.20108,2,4,0.61045,1,6,0.63444,0,3,0.51512,1,1,0.31172,6,4,8,2,5,7,3,1,S,5,2,36,0,1,9,5,17,13,83,80,42,40,49,50,59,55,26,23,17,15
328,1,Symmetric,8.63,586,3,0.75,1,3,9,0,1,0.13173,0,0,0.17275,3,6,0.69246,2,1,0.20108,2,7,0.61045,1,4,0.63444,0,3,0.51512,1,4,0.31172,4,8,5,7,2,1,3,6,S,5,2,45,0,2,6,4,4,1,92,89,11,10,86,82,45,42,18,23,45,43
329,1,Symmetric,16.88,587,3,0.75,1,3,9,0,0,0.13173,0,1,0.17275,3,6,0.69246,2,2,0.20108,2,5,0.61045,1,5,0.63444,0,4,0.51512,1,3,0.31172,1,3,7,2,5,6,8,4,S,3,2,47,1,2,12,20,10,25,100,90,40,20,80,60,88,77,66,0,31,36
330,1,Symmetric,3.85,587,3,0.75,1,3,9,0,0,0.13173,0,1,0.17275,3,6,0.69246,2,2,0.20108,2,5,0.61045,1,5,0.63444,0,4,0.51512,1,3,0.31172,2,1,8,5,3,7,6,4,S,5,2,25,0,1,3,2,9,10,81,100,48,46,57,55,61,31,37,7,28,30
331,1,Symmetric,4.45,588,3,0.75,1,3,9,0,0,0.13173,0,4,0.17275,3,5,0.69246,2,2,0.20108,2,6,0.61045,1,5,0.63444,0,2,0.51512,1,3,0.31172,6,1,3,7,5,4,8,2,S,5,2,38,1,1,5,5,33,33,66,66,33,33,66,66,50,50,17,17,33,33
332,1,Symmetric,5.88,590,3,0.75,1,3,9,0,3,0.13173,0,2,0.17275,3,6,0.69246,2,0,0.20108,2,4,0.61045,1,5,0.63444,0,4,0.51512,1,3,0.31172,2,8,4,6,3,7,5,1,S,5,2,24,0,2,25,41,16,38,75,75,16,31,50,50,50,50,33,45,33,41
333,1,Symmetric,15.07,590,3,0.75,1,3,9,0,3,0.13173,0,2,0.17275,3,6,0.69246,2,0,0.20108,2,4,0.61045,1,5,0.63444,0,4,0.51512,1,3,0.31172,1,4,2,5,3,8,6,7,S,5,2,35,0,1,25,25,16,17,75,75,17,17,50,50,50,50,33,33,33,33
334,1,Symmetric,4.3,591,3,0.75,1,3,9,0,0,0.13173,0,0,0.17275,3,8,0.69246,2,2,0.20108,2,5,0.61045,1,5,0.63444,0,4,0.51512,1,4,0.31172,4,8,2,7,1,6,3,5,S,5,2,25,0,2,0,20,0,5,91,80,25,35,58,67,50,33,33,10,42,30
335,1,Symmetric,7.7,591,3,0.75,1,3,9,0,0,0.13173,0,0,0.17275,3,8,0.69246,2,2,0.20108,2,5,0.61045,1,5,0.63444,0,4,0.51512,1,4,0.31172,2,3,7,4,1,5,8,6,S,5,2,37,0,1,15,15,10,10,85,90,35,35,68,60,55,60,15,20,50,50
336,1,Symmetric,6.22,592,3,0.75,1,3,9,0,0,0.13173,0,2,0.17275,3,7,0.69246,2,1,0.20108,2,3,0.61045,1,6,0.63444,0,4,0.51512,1,5,0.31172,2,7,6,5,3,8,4,1,S,5,2,40,1,1,10,0,20,10,80,80,30,30,40,50,75,70,30,40,55,60
337,1,Symmetric,10.75,593,3,0.75,1,3,9,0,0,0.13173,0,2,0.17275,3,6,0.69246,2,1,0.20108,2,5,0.61045,1,6,0.63444,0,7,0.51512,1,4,0.31172,6,2,8,7,1,5,4,3,S,5,2,44,1,2,9,0,19,30,65,90,9,25,65,60,60,40,70,30,34,45
338,1,Symmetric,38.65,593,3,0.75,1,3,9,0,0,0.13173,0,2,0.17275,3,6,0.69246,2,1,0.20108,2,5,0.61045,1,6,0.63444,0,7,0.51512,1,4,0.31172,7,4,2,8,1,5,6,3,S,5,2,22,0,1,0,0,37,0,75,100,10,36,58,60,75,35,64,0,74,60
339,1,Symmetric,10.07,594,3,0.75,1,3,9,0,0,0.13173,0,2,0.17275,3,6,0.69246,2,2,0.20108,2,4,0.61045,1,6,0.63444,0,4,0.51512,1,0,0.31172,4,3,7,5,2,1,8,6,S,5,2,29,0,1,5,5,16,90,71,90,33,66,50,70,58,33,25,40,10,33
340,1,Symmetric,6.58,595,3,0.75,1,3,9,0,1,0.13173,0,2,0.17275,3,7,0.69246,2,1,0.20108,2,6,0.61045,1,6,0.63444,0,5,0.51512,1,3,0.31172,5,8,2,4,3,6,1,7,S,5,2,23,1,2,9,18,19,10,88,82,65,14,75,62,60,24,61,19,25,32
341,1,Symmetric,14.15,597,3,0.75,1,3,9,0,2,0.13173,0,2,0.17275,3,6,0.69246,2,2,0.20108,2,7,0.61045,1,4,0.63444,0,6,0.51512,1,3,0.31172,5,3,7,1,4,2,8,6,S,5,2,51,1,1,17,17,17,17,75,75,33,33,75,75,42,42,50,50,33,33
342,1,Symmetric,29.18,597,3,0.75,1,3,9,0,2,0.13173,0,2,0.17275,3,6,0.69246,2,2,0.20108,2,7,0.61045,1,4,0.63444,0,6,0.51512,1,3,0.31172,2,1,4,3,5,6,7,8,S,5,2,27,0,2,17,5,17,10,75,88,34,67,75,66,45,33,50,12,33,33
343,1,Symmetric,6.83,599,3,0.75,1,3,9,0,1,0.13173,0,0,0.17275,3,7,0.69246,2,0,0.20108,2,5,0.61045,1,5,0.63444,0,7,0.51512,1,2,0.31172,5,8,4,1,6,7,3,2,S,5,5,28,1,2,16,10,20,40,80,85,10,66,60,67,55,33,70,10,25,35
344,1,Symmetric,29.62,599,3,0.75,1,3,9,0,1,0.13173,0,0,0.17275,3,7,0.69246,2,0,0.20108,2,5,0.61045,1,5,0.63444,0,7,0.51512,1,2,0.31172,2,7,3,6,8,1,4,5,S,5,2,35,0,2,10,15,10,5,80,75,20,20,50,60,50,50,50,60,30,35
345,1,Symmetric,5.4,600,3,0.75,1,3,9,0,1,0.13173,0,3,0.17275,3,9,0.69246,2,4,0.20108,2,5,0.61045,1,6,0.63444,0,3,0.51512,1,2,0.31172,6,3,1,2,7,8,5,4,S,5,2,24,0,1,10,8,19,11,92,100,50,50,60,67,59,33,25,10,25,33
346,2,Nested-Symmetric,11.58,301,1,0.5,0.25,9,9,7,9,0.86768,1,3,0.44928,0,1,0.08813,9,9,0.98634,7,4,0.42815,7,7,0.92599,0,2,0.07145,5,1,0.34519,8,4,5,6,2,7,3,1,N,5,2,31,1,2,18,20,10,6,7,10,90,86,56,52,19,19,7,16,58,53
347,2,Nested-Symmetric,10.12,301,1,0.5,0.25,9,9,7,9,0.86768,1,3,0.44928,0,1,0.08813,9,9,0.98634,7,4,0.42815,7,7,0.92599,0,2,0.07145,5,1,0.34519,7,5,1,6,4,3,2,8,N,5,2,33,0,2,77,60,39,15,16,40,78,95,74,55,80,70,52,31,43,58
348,2,Nested-Symmetric,20.48,302,1,0.5,0.25,9,9,7,9,0.86768,1,5,0.44928,0,1,0.08813,9,9,0.98634,7,6,0.42815,7,6,0.92599,0,1,0.07145,5,4,0.34519,2,4,3,7,6,1,5,8,N,5,2,53,0,2,50,56,50,43,41,50,49,57,50,54,50,58,50,37,50,51
349,2,Nested-Symmetric,8.22,302,1,0.5,0.25,9,9,7,9,0.86768,1,5,0.44928,0,1,0.08813,9,9,0.98634,7,6,0.42815,7,6,0.92599,0,1,0.07145,5,4,0.34519,5,2,8,4,7,1,6,3,N,5,2,55,0,2,82,83,1,0,1,0,99,98,85,90,86,86,1,1,45,46
350,2,Nested-Symmetric,9.13,303,1,0.5,0.25,9,9,7,7,0.86768,1,5,0.44928,0,2,0.08813,9,9,0.98634,7,4,0.42815,7,9,0.92599,0,0,0.07145,5,3,0.34519,7,4,3,8,1,2,6,5,N,5,2,55,0,1,70,70,10,10,0,0,100,100,70,70,70,70,0,0,50,48
351,2,Nested-Symmetric,8.13,304,1,0.5,0.25,9,9,7,8,0.86768,1,3,0.44928,0,1,0.08813,9,9,0.98634,7,4,0.42815,7,8,0.92599,0,1,0.07145,5,1,0.34519,1,6,3,5,4,8,2,7,N,5,2,30,0,1,70,70,10,10,0,0,100,100,60,78,70,70,0,0,40,58
352,2,Nested-Symmetric,8.95,304,1,0.5,0.25,9,9,7,8,0.86768,1,3,0.44928,0,1,0.08813,9,9,0.98634,7,4,0.42815,7,8,0.92599,0,1,0.07145,5,1,0.34519,2,3,7,4,5,8,1,6,N,5,5,36,0,1,80,70,10,10,0,30,100,80,80,70,80,50,60,0,50,40
353,2,Nested-Symmetric,6.48,306,1,0.5,0.25,9,9,7,7,0.86768,1,4,0.44928,0,0,0.08813,9,9,0.98634,7,4,0.42815,7,8,0.92599,0,1,0.07145,5,4,0.34519,8,7,1,3,2,5,4,6,N,5,2,27,1,2,76,77,10,12,0,0,99,100,73,77,75,79,1,0,50,57
354,2,Nested-Symmetric,12.08,307,1,0.5,0.25,9,9,7,9,0.86768,1,4,0.44928,0,2,0.08813,9,9,0.98634,7,3,0.42815,7,9,0.92599,0,0,0.07145,5,4,0.34519,1,7,4,3,2,8,6,5,N,5,2,36,0,1,60,70,10,10,30,20,80,70,40,60,60,70,10,20,40,50
355,2,Nested-Symmetric,10.88,307,1,0.5,0.25,9,9,7,9,0.86768,1,4,0.44928,0,2,0.08813,9,9,0.98634,7,3,0.42815,7,9,0.92599,0,0,0.07145,5,4,0.34519,5,3,1,8,6,4,2,7,S,5,2,41,0,1,95,75,50,10,20,0,100,100,50,80,95,70,0,0,50,50
356,2,Nested-Symmetric,5.22,308,1,0.5,0.25,9,9,7,9,0.86768,1,5,0.44928,0,1,0.08813,9,9,0.98634,7,6,0.42815,7,7,0.92599,0,0,0.07145,5,2,0.34519,3,7,1,8,6,2,5,4,N,5,2,34,0,1,77,70,15,10,0,10,95,100,79,70,77,70,5,0,57,50
357,2,Nested-Symmetric,3.9,309,1,0.5,0.25,9,9,7,8,0.86768,1,6,0.44928,0,1,0.08813,9,9,0.98634,7,5,0.42815,7,8,0.92599,0,0,0.07145,5,4,0.34519,7,3,2,1,4,5,6,8,N,5,2,46,0,2,75,80,11,10,0,3,91,97,74,74,74,75,3,2,60,60
358,2,Nested-Symmetric,12.37,309,1,0.5,0.25,9,9,7,8,0.86768,1,6,0.44928,0,1,0.08813,9,9,0.98634,7,5,0.42815,7,8,0.92599,0,0,0.07145,5,4,0.34519,4,3,8,2,7,6,1,5,N,5,2,67,0,2,88,87,11,10,0,0,100,98,78,78,78,78,0,5,56,55
359,2,Nested-Symmetric,5.67,311,1,0.5,0.25,9,9,7,8,0.86768,1,4,0.44928,0,0,0.08813,9,9,0.98634,7,4,0.42815,7,8,0.92599,0,2,0.07145,5,2,0.34519,1,4,3,7,8,5,2,6,N,5,2,29,1,1,75,71,13,10,0,3,97,100,76,73,78,72,3,0,52,50
360,2,Nested-Symmetric,5.58,311,1,0.5,0.25,9,9,7,8,0.86768,1,4,0.44928,0,0,0.08813,9,9,0.98634,7,4,0.42815,7,8,0.92599,0,2,0.07145,5,2,0.34519,5,8,7,1,6,4,3,2,N,5,2,24,0,1,80,77,11,8,5,3,90,95,81,79,81,79,5,5,55,47
361,2,Nested-Symmetric,4.8,312,1,0.5,0.25,9,9,7,7,0.86768,1,4,0.44928,0,0,0.08813,9,9,0.98634,7,3,0.42815,7,9,0.92599,0,0,0.07145,5,3,0.34519,8,7,3,6,4,1,2,5,N,5,5,44,1,1,70,70,90,90,0,0,100,100,80,80,80,80,0,0,60,60
362,2,Nested-Symmetric,5.25,312,1,0.5,0.25,9,9,7,7,0.86768,1,4,0.44928,0,0,0.08813,9,9,0.98634,7,3,0.42815,7,9,0.92599,0,0,0.07145,5,3,0.34519,1,5,8,4,2,7,6,3,N,5,2,39,0,1,75,77,11,11,1,1,99,99,75,77,77,77,99,99,50,50
363,2,Nested-Symmetric,8.7,313,1,0.5,0.25,9,9,7,9,0.86768,1,4,0.44928,0,1,0.08813,9,8,0.98634,7,5,0.42815,7,8,0.92599,0,3,0.07145,5,2,0.34519,2,5,1,7,6,3,4,8,S,5,5,33,1,2,89,88,28,27,6,5,94,94,67,66,83,83,17,16,39,38
364,2,Nested-Symmetric,7.42,315,1,0.5,0.25,9,9,7,7,0.86768,1,2,0.44928,0,0,0.08813,9,9,0.98634,7,4,0.42815,7,8,0.92599,0,0,0.07145,5,4,0.34519,3,6,2,4,1,7,8,5,S,5,5,33,1,1,88,67,5,3,2,4,98,90,67,75,90,84,2,1,40,45
365,2,Nested-Symmetric,5.42,316,1,0.5,0.25,9,9,7,8,0.86768,1,2,0.44928,0,0,0.08813,9,9,0.98634,7,4,0.42815,7,9,0.92599,0,1,0.07145,5,2,0.34519,1,3,6,2,7,5,4,8,N,5,2,39,0,2,72,71,2,1,1,1,99,100,72,70,73,70,1,0,50,50
366,2,Nested-Symmetric,7.47,318,1,0.5,0.25,9,9,7,9,0.86768,1,4,0.44928,0,3,0.08813,9,9,0.98634,7,6,0.42815,7,9,0.92599,0,0,0.07145,5,4,0.34519,4,5,2,7,3,6,8,1,S,5,2,47,1,2,91,80,18,39,30,15,96,96,81,67,90,85,3,6,66,37
367,2,Nested-Symmetric,7.85,319,1,0.5,0.25,9,9,7,8,0.86768,1,2,0.44928,0,0,0.08813,9,9,0.98634,7,4,0.42815,7,8,0.92599,0,1,0.07145,5,3,0.34519,2,1,7,6,3,4,8,5,N,5,2,50,1,1,85,80,12,10,0,0,95,100,82,80,77,80,4,0,60,68
368,2,Nested-Symmetric,9.38,321,1,0.5,0.25,9,9,7,7,0.86768,1,5,0.44928,0,0,0.08813,9,8,0.98634,7,3,0.42815,7,9,0.92599,0,1,0.07145,5,2,0.34519,4,8,5,6,1,3,7,2,S,5,2,40,0,2,70,70,29,9,0,0,86,91,60,76,76,70,5,0,33,55
369,2,Nested-Symmetric,6.43,322,1,0.5,0.25,9,9,7,7,0.86768,1,4,0.44928,0,1,0.08813,9,9,0.98634,7,4,0.42815,7,9,0.92599,0,1,0.07145,5,5,0.34519,6,4,8,3,5,1,2,7,N,5,2,47,0,1,77,80,11,1,0,5,95,100,77,80,77,75,5,0,55,60
370,2,Nested-Symmetric,6.8,323,1,0.5,0.25,9,9,7,8,0.86768,1,4,0.44928,0,1,0.08813,9,8,0.98634,7,4,0.42815,7,8,0.92599,0,1,0.07145,5,4,0.34519,1,4,6,8,5,3,2,7,N,5,5,34,0,2,64,60,84,90,90,73,100,100,67,55,67,72,53,34,63,55
371,2,Nested-Symmetric,7.57,324,1,0.5,0.25,9,9,7,7,0.86768,1,6,0.44928,0,0,0.08813,9,9,0.98634,7,7,0.42815,7,9,0.92599,0,1,0.07145,5,4,0.34519,4,1,2,5,8,3,6,7,N,5,2,34,0,1,66,60,20,23,11,10,73,84,73,73,65,72,17,10,63,54
372,2,Nested-Symmetric,8.55,324,1,0.5,0.25,9,9,7,7,0.86768,1,6,0.44928,0,0,0.08813,9,9,0.98634,7,7,0.42815,7,9,0.92599,0,1,0.07145,5,4,0.34519,2,6,3,4,5,7,8,1,N,5,2,28,0,1,78,75,11,11,1,1,99,99,78,75,78,78,1,1,55,55
373,2,Nested-Symmetric,11.22,325,1,0.5,0.25,9,9,7,6,0.86768,1,3,0.44928,0,1,0.08813,9,9,0.98634,7,5,0.42815,7,9,0.92599,0,1,0.07145,5,3,0.34519,1,8,3,7,2,5,6,4,N,5,2,35,0,1,50,67,18,0,7,10,76,100,50,68,50,62,12,0,50,59
374,2,Nested-Symmetric,7.52,325,1,0.5,0.25,9,9,7,6,0.86768,1,3,0.44928,0,1,0.08813,9,9,0.98634,7,5,0.42815,7,9,0.92599,0,1,0.07145,5,3,0.34519,6,3,2,8,1,5,7,4,N,5,5,50,1,2,81,90,1,0,0,0,100,100,80,90,95,90,0,0,90,81
375,2,Nested-Symmetric,10.25,326,1,0.5,0.25,9,9,7,8,0.86768,1,5,0.44928,0,1,0.08813,9,9,0.98634,7,2,0.42815,7,9,0.92599,0,1,0.07145,5,4,0.34519,7,6,1,4,2,3,5,8,N,5,2,36,1,1,77,77,10,10,0,0,100,100,77,77,77,77,0,0,50,50
376,2,Nested-Symmetric,6.37,327,1,0.5,0.25,9,9,7,4,0.86768,1,3,0.44928,0,0,0.08813,9,9,0.98634,7,4,0.42815,7,9,0.92599,0,0,0.07145,5,3,0.34519,7,4,1,8,2,3,6,5,N,5,2,56,1,2,69,79,27,12,4,11,92,90,65,65,60,67,11,4,56,50
377,2,Nested-Symmetric,24.77,328,1,0.5,0.25,9,9,7,9,0.86768,1,6,0.44928,0,1,0.08813,9,8,0.98634,7,3,0.42815,7,9,0.92599,0,1,0.07145,5,3,0.34519,4,7,5,6,2,8,1,3,N,5,1,27,0,1,16,32,5,9,0,0,100,100,32,76,88,87,50,50,44,52
378,2,Nested-Symmetric,6.22,328,1,0.5,0.25,9,9,7,9,0.86768,1,6,0.44928,0,1,0.08813,9,8,0.98634,7,3,0.42815,7,9,0.92599,0,1,0.07145,5,3,0.34519,1,7,5,3,4,8,6,2,N,5,2,26,0,2,74,80,15,9,0,1,99,100,70,76,72,79,1,0,53,51
379,2,Nested-Symmetric,13.55,329,1,0.5,0.25,9,9,7,8,0.86768,1,5,0.44928,0,1,0.08813,9,9,0.98634,7,2,0.42815,7,8,0.92599,0,4,0.07145,5,2,0.34519,3,1,5,2,6,7,8,4,S,5,2,52,0,1,77,88,55,11,0,11,100,100,77,22,77,88,22,0,55,22
380,2,Nested-Symmetric,7.32,330,1,0.5,0.25,9,9,7,8,0.86768,1,5,0.44928,0,1,0.08813,9,9,0.98634,7,5,0.42815,7,8,0.92599,0,1,0.07145,5,5,0.34519,3,1,5,4,7,6,8,2,N,5,2,57,0,2,80,80,10,10,0,0,100,100,80,80,80,80,0,0,50,50
381,2,Nested-Symmetric,9.05,331,1,0.5,0.25,9,9,7,7,0.86768,1,3,0.44928,0,1,0.08813,9,9,0.98634,7,3,0.42815,7,9,0.92599,0,0,0.07145,5,4,0.34519,7,2,4,5,3,6,1,8,N,5,2,32,0,1,75,75,30,20,10,20,85,95,70,71,75,77,25,11,55,50
382,2,Nested-Symmetric,8.33,332,1,0.5,0.25,9,9,7,6,0.86768,1,2,0.44928,0,1,0.08813,9,9,0.98634,7,8,0.42815,7,9,0.92599,0,1,0.07145,5,3,0.34519,4,3,1,5,8,2,6,7,N,5,2,47,0,1,77,77,11,11,0,5,94,100,77,77,77,77,6,0,56,55
383,2,Nested-Symmetric,4.22,332,1,0.5,0.25,9,9,7,6,0.86768,1,2,0.44928,0,1,0.08813,9,9,0.98634,7,8,0.42815,7,9,0.92599,0,1,0.07145,5,3,0.34519,5,1,4,8,7,3,2,6,N,5,2,37,1,1,87,74,70,66,0,0,100,100,67,64,75,64,5,16,50,48
384,2,Nested-Symmetric,4.85,333,1,0.5,0.25,9,9,7,8,0.86768,1,6,0.44928,0,1,0.08813,9,9,0.98634,7,2,0.42815,7,9,0.92599,0,1,0.07145,5,4,0.34519,5,4,7,6,1,.,3,2,N,5,2,24,0,1,78,75,10,15,2,1,98,98,75,77,77,76,1,2,50,60
